ACME,ADAX,ALTU,ALV2,ANTL,APAC,ARD2,ARNE,BEAV,BESS,BIXB,BLAC,BOIS,BOWL,BREC,BRIS,BROK,BUFF,BURB,BUTL,BYAR,CALV,CAMA,CENT,CHAN,CHER,CHEY,CHIC,CLAY,CLOU,CLRM,COOK,COPA,DURA,ELRE,ERIC,EUFA,FITT,FORA,FREE,FTCB,GOOD,GRA2,GUTH,HASK,HECT,HINT,HOBA,HOLL,HOOK,HUGO,IDAB,INOL,JAYX,KENT,KING,LAHO,LANE,MADI,MANG,MARE,MAYR,MCAL,MEDF,MEDI,MIAM,MINC,MRSH,MTHE,NEWK,NEWP,NINN,NOWA,OILT,OKCE,OKCN,OKCW,OKEM,OKMU,PAUL,PAWN,PERK,PORT,PRYO,PUTN,REDR,RETR,RING,SALL,SEIL,SHAW,SKIA,SPEN,STIG,STIL,STUA,SULP,TAHL,TALI,TIPT,TISH,VANO,VINI,WALT,WASH,WATO,WAUR,WEAT,WEST,WILB,WIST,WOOD,WYNO,BURN,FAIR,KETC,NRMN,SLAP
0.0,0.25,0.0,0.0,8.64,0.0,0.25,0.0,0.0,2.54,1.02,0.76,0.0,0.51,0.0,0.25,47.75,0.0,0.51,0.0,0.25,0.25,0.0,0.76,0.25,0.0,0.0,0.0,15.24,52.58,1.52,12.19,2.79,0.76,0.0,0.0,2.54,0.76,1.78,0.0,0.0,0.0,0.0,0.0,0.76,0.76,0.0,0.0,0.0,0.0,34.04,31.75,1.27,5.08,0.0,0.0,0.0,1.52,0.25,0.0,0.0,0.0,2.29,0.25,0.0,3.3,0.0,0.0,51.05,1.27,0.0,0.0,2.54,0.25,0.0,0.0,0.0,0.76,0.76,0.51,0.76,0.25,0.76,2.29,0.0,0.51,11.18,0.0,3.56,0.0,0.0,1.52,0.0,5.33,0.25,0.76,0.25,4.06,36.83,0.0,0.76,0.25,4.06,0.0,0.25,0.0,0.0,0.0,9.65,4.57,55.12,0.0,1.27,0.0,0.0,0.0,0.25,0.0
0.25,0.0,0.0,0.0,8.64,0.0,0.0,0.0,0.25,3.3,39.62,18.29,0.0,0.51,67.06,36.58,47.75,0.0,53.85,0.0,6.35,6.35,0.0,25.65,16.26,0.0,0.0,0.0,77.22,52.58,17.53,28.19,20.32,0.51,36.07,0.0,23.88,16.26,34.04,0.0,0.0,0.0,0.0,56.9,28.45,62.74,27.94,0.0,0.0,0.25,34.04,31.75,41.4,20.32,0.0,6.35,51.31,5.33,4.83,0.0,43.18,0.0,15.49,6.86,0.0,31.75,0.76,1.78,51.05,15.49,0.0,1.78,60.2,11.43,0.76,3.3,3.05,20.07,47.5,0.25,98.81,13.72,27.94,17.02,0.0,38.35,12.7,0.0,14.73,0.0,4.57,22.1,1.02,15.24,29.97,8.13,6.35,42.42,56.13,0.0,21.08,0.25,56.39,0.0,1.78,3.81,0.0,37.34,40.64,14.99,55.12,0.0,74.17,0.0,20.32,0.0,6.1,0.0
0.25,0.0,0.0,0.0,25.15,0.0,0.0,0.0,0.25,3.3,39.62,18.29,0.0,0.51,67.06,36.58,31.5,0.0,53.85,0.0,6.35,6.35,0.0,25.65,16.26,0.0,0.0,0.0,77.22,56.39,17.53,28.19,0.0,0.0,36.07,0.0,23.88,16.26,34.04,0.0,0.0,0.0,0.0,56.9,28.45,62.74,27.94,0.0,0.0,0.25,14.99,6.35,41.4,20.32,0.0,6.35,51.31,27.18,4.83,0.0,43.18,0.0,15.49,6.86,0.0,31.75,0.76,1.78,34.29,15.49,0.0,1.78,60.2,11.43,0.76,3.3,3.05,20.07,47.5,0.0,98.81,13.72,27.94,17.02,0.0,38.35,0.51,0.0,14.73,0.0,4.57,22.1,1.02,15.24,29.97,8.13,6.35,42.42,56.13,0.0,21.08,0.0,56.39,0.0,1.78,3.81,0.0,37.34,40.64,15.24,25.15,0.0,74.17,0.0,20.32,0.0,6.1,0.0
1.02,0.0,0.51,0.0,25.15,1.52,1.27,0.0,0.0,1.78,5.33,0.0,0.0,26.42,0.25,10.67,31.5,0.0,0.0,0.25,10.16,7.87,0.0,2.03,12.45,0.0,0.0,7.11,1.27,56.39,1.27,5.08,0.0,1.02,3.3,0.25,8.89,2.29,0.0,0.0,6.1,0.0,3.05,3.3,7.87,8.38,0.25,3.81,0.0,0.0,14.99,11.68,1.02,0.0,0.0,2.79,0.0,27.18,0.0,0.51,2.29,0.0,3.05,0.0,0.76,0.0,10.41,1.52,34.29,0.0,4.57,2.29,0.0,1.78,13.21,5.33,8.38,17.53,10.41,7.62,0.51,1.52,8.64,0.51,0.0,0.25,0.0,0.76,5.59,0.0,5.59,0.0,10.67,5.84,1.27,8.89,4.06,7.62,1.27,0.0,2.79,8.38,0.0,1.78,5.59,0.25,0.25,0.51,3.81,4.32,2.29,0.0,0.0,0.0,0.25,4.57,14.73,0.0
1.02,0.0,0.51,0.51,10.41,1.52,2.03,0.0,0.0,1.78,5.84,0.76,0.0,26.42,0.51,10.67,8.89,0.0,5.08,0.76,10.16,7.87,0.0,2.03,12.45,0.51,0.25,7.11,5.59,4.06,1.27,26.67,9.91,18.54,3.3,0.25,8.89,2.29,8.64,0.51,6.1,0.0,3.05,3.56,8.13,9.14,0.76,3.81,0.0,0.0,4.32,11.68,1.52,0.76,0.0,2.79,1.78,10.16,2.03,0.51,3.3,0.76,3.05,0.25,9.14,7.11,10.41,1.78,11.94,1.78,4.57,2.79,4.32,2.03,13.21,5.33,8.38,17.53,10.41,7.62,5.59,3.3,9.14,0.51,0.76,3.05,0.76,0.76,9.65,0.0,5.59,11.43,10.67,9.14,3.56,9.14,4.06,7.62,8.13,0.0,3.05,8.38,4.57,1.78,5.59,1.27,2.79,1.02,11.18,13.21,4.57,0.0,6.1,0.0,1.02,4.57,14.73,0.0
3.3,0.0,0.0,0.51,24.38,0.76,4.06,0.0,0.0,0.76,6.1,0.76,0.0,4.32,0.51,0.76,92.2,0.0,5.08,0.76,1.27,3.56,0.0,4.32,0.51,0.51,0.25,0.25,24.89,46.99,1.27,26.67,9.91,42.16,0.76,0.25,6.86,6.1,8.64,0.51,0.76,0.0,0.25,0.76,9.14,1.78,0.76,0.51,0.0,0.0,61.47,61.21,1.52,10.16,0.51,0.76,1.78,10.41,3.56,0.0,3.3,0.76,1.52,0.25,9.91,7.11,0.51,1.78,53.85,1.78,5.08,3.05,4.32,0.76,0.25,0.25,0.25,8.13,3.3,3.05,5.59,3.3,7.11,0.76,0.76,3.05,0.76,6.6,9.65,0.0,1.52,11.43,0.25,9.14,3.56,1.52,0.76,3.3,21.84,0.0,5.84,1.02,4.57,0.51,7.87,1.27,6.1,1.02,11.18,13.21,13.46,0.0,6.1,11.18,1.02,0.76,0.25,0.0
3.3,0.0,0.0,0.0,24.38,0.25,4.06,0.0,0.0,0.0,6.1,0.0,0.0,4.32,0.0,0.51,92.2,0.0,0.0,0.0,0.25,0.0,0.0,4.32,0.0,0.0,0.0,0.0,24.89,46.99,0.0,2.79,0.0,42.16,0.0,0.0,0.51,6.1,0.0,0.0,0.0,0.0,0.0,0.0,9.14,1.78,0.0,0.0,0.0,0.0,61.47,61.21,1.52,10.16,0.51,0.0,0.0,6.86,3.56,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,53.85,0.0,5.08,0.76,0.0,0.0,0.0,0.0,0.0,8.13,3.3,3.05,0.0,0.0,7.11,0.76,0.0,0.0,0.0,6.6,0.0,0.0,1.52,0.0,0.0,0.25,0.0,0.51,0.76,2.29,21.84,0.0,5.84,0.76,0.0,0.0,7.87,0.0,6.1,0.0,3.05,1.52,13.46,0.0,0.0,11.18,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,81.79,14.73,0.0,5.84,1.78,18.8,8.38,0.0,25.65,0.0,0.0,0.51,0.0,0.0,24.89,5.59,0.0,0.0,1.02,0.25,0.0,17.27,14.48,0.0,3.3,0.0,3.3,0.0,17.53,2.03,0.0,0.0,1.52,13.72,19.56,38.86,0.0,0.0,0.0,0.0,0.0,21.08,64.01,23.88,0.0,9.65,1.27,0.0,0.0,0.0,39.88,4.57,0.76,12.7,0.0,19.3,5.59,10.92,1.02,10.92,0.0,0.0,21.59,65.02,14.99,5.59,10.67,22.1,21.84,0.0,17.78,25.4,36.07,38.86,0.0,19.56,0.0,0.25,5.33,0.0,8.64,59.44,11.43,0.76,39.88,0.25,0.0,36.58,1.02,0.0,0.0,0.0,28.96,1.52,0.0,0.0,0.0,0.0,34.8,5.59,3.05,0.0,17.78,0.0,2.79,0.0,3.81,0.0
49.02,9.91,31.75,13.21,0.0,47.24,0.51,19.05,6.1,33.27,81.79,30.48,0.0,65.28,30.73,26.67,8.38,16.51,52.83,28.7,34.54,4.32,23.88,0.0,37.34,16.0,24.89,43.94,1.02,3.56,0.0,17.27,26.16,1.78,60.2,23.11,21.34,1.27,38.61,11.94,66.29,1.78,29.72,81.53,19.56,38.86,43.94,49.28,20.07,6.1,0.0,21.08,64.01,23.88,0.0,64.26,30.48,0.0,5.59,36.83,65.02,8.38,0.76,22.1,53.09,19.3,55.37,48.26,1.78,31.5,2.79,46.48,21.59,65.02,42.16,55.12,47.24,33.27,21.84,32.77,46.99,50.55,36.07,38.86,37.08,69.85,22.35,4.83,5.33,22.1,34.8,59.44,34.04,0.76,50.04,2.54,6.35,36.58,1.02,41.4,4.06,23.88,28.96,27.43,41.4,48.77,21.59,37.59,34.8,5.59,3.05,19.81,26.92,0.76,26.16,27.18,48.77,16.0
50.04,32.51,31.75,17.78,48.77,62.48,46.48,19.05,6.1,33.27,76.71,30.48,3.05,66.55,30.73,41.15,10.16,16.51,53.59,28.7,66.04,37.34,23.88,66.8,41.4,17.27,24.89,54.86,111.76,24.89,0.0,92.96,30.23,51.82,60.2,23.11,72.39,32.77,39.88,12.95,66.29,3.81,41.66,81.53,56.13,73.41,43.94,49.28,20.32,6.1,21.08,12.7,96.77,101.09,2.79,64.26,30.73,55.63,47.75,36.83,65.28,17.02,106.68,22.1,59.18,74.42,55.37,48.26,48.77,31.5,36.32,57.4,63.75,39.37,42.16,55.12,47.24,55.12,68.33,65.02,47.75,50.55,55.37,102.11,37.08,69.85,24.89,32.26,75.44,22.1,34.8,57.15,34.04,96.52,50.29,67.31,29.21,67.31,82.3,41.4,58.17,46.48,105.16,27.43,42.16,48.77,61.72,37.59,80.52,72.9,88.14,19.81,52.07,36.32,26.16,47.75,48.77,16.0
50.04,32.51,22.86,17.78,48.77,62.48,46.48,9.65,5.33,22.61,76.71,24.13,3.05,66.55,23.37,41.15,10.16,8.64,19.3,23.11,66.04,37.34,19.81,66.8,41.4,17.27,20.57,54.86,111.76,24.89,0.0,92.96,30.23,51.82,23.11,21.59,72.39,32.77,24.89,12.95,22.1,3.81,41.66,55.88,56.13,73.41,20.83,26.67,20.32,3.3,21.08,10.92,96.77,101.09,2.79,28.19,14.99,55.63,47.75,17.02,45.47,17.02,106.68,20.07,59.18,74.42,31.5,19.81,48.77,13.97,36.32,57.4,63.75,39.37,28.96,25.15,23.88,55.12,68.33,65.02,39.88,33.78,55.37,102.11,18.54,18.54,24.89,32.26,75.44,13.21,24.64,57.15,25.4,96.52,45.47,67.31,29.21,67.31,82.3,38.86,58.17,46.48,105.16,23.88,42.16,23.37,61.72,14.73,80.52,72.9,88.14,13.97,52.07,36.32,13.72,47.75,42.93,10.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.25,0.25,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.25,0.25,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.27,0.0,1.02,0.0,0.0,0.0,0.0,0.25,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,7.62,8.13,0.25,0.0,0.0,0.0,0.0,10.16,0.0,1.78,1.52,0.0,0.0,0.0,3.3,0.25,0.0,0.0,0.25,0.0,0.0,2.54,2.03,0.0,0.0,0.0,0.76,0.0,0.0,7.62,0.0,0.51,0.0,0.0,2.29,0.76,0.0,0.0,0.0,0.25,0.0,0.0,1.27,0.0,0.0,0.0,0.51,0.0,0.0,8.13,0.25,2.79,0.0,0.0,0.51,8.64,0.0,0.0,1.02,2.03,0.76,0.0,0.0,0.0,29.97,0.0,0.0,7.37,3.3,3.05,0.0,0.0,5.84,0.51,0.0,0.0,0.0,6.6,0.51,16.51,0.0,9.65,0.25,2.29,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.25,5.33,7.11,0.25
0.0,9.14,0.0,1.02,42.42,0.0,12.19,0.0,0.25,0.0,7.37,0.0,0.0,10.16,0.0,12.7,9.91,0.0,0.0,0.0,13.72,10.67,0.0,13.21,8.13,0.25,0.0,0.0,40.89,19.56,10.16,32.26,2.29,21.84,0.0,0.0,24.89,3.81,0.25,0.0,0.0,0.25,0.0,0.0,25.4,7.37,0.0,0.0,0.0,0.76,36.32,9.65,16.26,46.74,0.51,0.0,0.0,32.77,2.54,0.0,0.0,0.0,33.53,0.0,0.0,21.08,0.0,0.0,14.73,0.51,6.1,0.0,8.13,12.19,2.79,0.0,0.0,8.89,23.37,12.95,0.0,1.02,31.75,26.92,0.0,0.0,0.0,30.48,24.38,0.0,9.91,6.86,3.05,21.34,0.0,15.75,10.92,44.7,33.02,0.0,10.16,8.13,16.51,0.0,9.65,0.25,5.33,0.0,20.83,24.89,20.83,0.0,2.03,7.87,0.25,5.33,7.11,0.25
0.0,9.14,0.0,0.0,42.42,0.0,12.19,0.0,0.0,0.0,7.37,0.0,0.0,10.16,0.0,12.7,9.91,0.0,0.0,0.0,13.72,10.67,0.0,13.21,7.37,0.0,0.0,0.0,40.89,19.56,5.08,32.26,2.29,21.84,0.0,0.0,24.89,3.81,0.0,0.0,0.0,0.0,0.0,0.0,25.4,7.37,0.0,0.0,0.0,0.0,36.32,9.65,16.26,46.74,0.0,0.0,0.0,32.77,2.54,0.0,0.0,0.0,33.53,0.0,0.0,21.08,0.0,0.0,14.73,0.25,6.1,0.0,3.3,12.19,0.0,0.0,0.0,8.89,23.37,12.95,0.0,0.0,31.75,26.92,0.0,0.0,0.0,0.0,24.38,0.0,9.91,6.86,0.0,21.34,0.0,15.75,10.92,44.7,33.02,0.0,10.16,8.13,15.75,0.0,0.76,0.0,5.33,0.0,20.83,24.89,20.83,0.0,2.03,7.87,0.0,2.29,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.25,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.02,0.0,3.81,16.51,0.0,9.4,0.0,28.96,4.32,8.13,3.81,0.0,0.0,0.0,3.81,0.0,1.78,14.73,0.0,3.81,0.51,0.0,2.54,0.0,0.0,16.51,1.78,1.78,0.0,0.76,1.02,25.15,4.83,0.0,3.05,0.25,0.25,0.0,0.0,6.35,10.41,9.65,2.03,2.03,4.06,12.19,7.87,4.57,0.0,1.27,4.57,2.79,0.0,16.26,0.0,0.51,1.02,0.0,0.0,10.41,0.0,8.38,0.0,0.51,11.94,28.45,12.19,0.51,0.0,19.05,0.0,3.3,3.3,0.0,1.02,1.52,4.57,2.03,0.76,0.0,0.0,0.0,0.51,4.32,44.2,2.54,7.11,0.0,1.52,6.35,0.76,0.0,0.51,3.56,0.0,0.0,0.0,2.54,2.54,7.62,0.0,0.0,23.37,0.25,4.32,2.29,0.0,3.56,5.84,0.76,0.0,8.13,0.51,0.0,6.1,0.0,0.25,9.4
1.02,0.0,3.81,16.51,18.54,9.4,0.51,28.96,4.32,8.13,5.08,7.11,0.0,0.0,7.87,22.61,26.67,14.73,33.78,3.81,0.0,0.0,2.54,0.25,30.73,16.51,1.78,1.78,4.83,7.11,25.91,16.51,24.64,8.13,3.3,0.25,0.25,0.0,11.68,6.35,10.41,9.65,2.03,2.29,8.64,12.19,7.87,4.57,0.0,1.27,5.08,15.75,7.62,24.13,0.0,0.51,1.02,6.1,2.29,10.41,3.3,8.38,2.29,2.29,11.94,28.7,12.19,7.87,19.3,25.15,0.25,3.3,114.55,28.19,1.02,1.78,4.83,2.03,2.79,0.0,12.19,2.03,1.27,19.81,44.2,13.97,7.11,0.0,6.35,6.35,9.4,51.05,0.51,3.56,4.32,0.25,0.0,11.18,16.0,7.62,0.25,0.0,39.62,0.25,4.32,2.29,0.25,3.56,15.24,2.03,9.14,8.13,11.18,2.29,6.1,0.0,0.25,9.4
0.0,0.0,0.0,0.0,18.54,0.0,0.51,0.0,0.0,0.0,5.08,7.11,0.0,0.0,7.87,22.61,26.67,0.0,33.78,0.0,0.0,0.0,0.0,0.25,30.73,0.0,0.0,0.0,4.83,7.11,25.91,16.51,24.64,8.13,2.29,0.0,1.27,0.0,11.68,0.0,0.0,0.0,0.0,2.03,8.64,6.35,0.25,0.0,0.0,0.0,12.45,15.75,7.62,24.13,0.0,0.51,0.51,6.1,2.29,0.0,3.3,0.25,2.29,2.29,0.0,28.45,2.03,7.87,19.3,25.15,0.25,0.0,114.55,28.19,0.51,1.78,0.25,1.27,2.79,0.0,12.19,2.03,1.27,19.81,0.0,13.97,0.0,0.0,6.35,0.0,9.4,51.05,0.51,3.3,4.32,0.25,0.0,11.18,16.0,0.0,0.25,0.0,39.62,0.0,0.0,0.25,0.25,0.51,15.24,2.03,9.14,0.0,11.18,2.29,2.79,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.02,1.27,1.27,0.51,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45,13.46,1.52,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0,1.02,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
