ACME,ADAX,ALTU,ALV2,ANTL,APAC,ARD2,ARNE,BEAV,BESS,BIXB,BLAC,BOIS,BOWL,BREC,BRIS,BROK,BUFF,BURB,BUTL,BYAR,CAMA,CARL,CENT,CHAN,CHER,CHEY,CHIC,CLAY,CLOU,CLRM,COOK,COPA,DURA,ELRE,ERIC,EUFA,FITT,FORA,FREE,FTCB,GOOD,GRA2,GUTH,HASK,HECT,HINT,HOBA,HOLL,HOOK,HUGO,IDAB,INOL,JAYX,KENT,LAHO,LANE,MADI,MANG,MARE,MAYR,MCAL,MEDF,MEDI,MIAM,MINC,MRSH,MTHE,NEWK,NEWP,NINN,NOWA,OILT,OKCE,OKCN,OKCW,OKEM,OKMU,PAUL,PAWN,PERK,PORT,PRYO,PUTN,REDR,RETR,RING,SALL,SEIL,SHAW,SKIA,SPEN,STIG,STIL,STUA,SULP,TAHL,TALI,TIPT,TISH,VANO,VINI,WALT,WASH,WATO,WAUR,WEAT,WEBR,WEST,WILB,WIST,WOOD,WYNO,BURN,FAIR,KETC,NRMN,SLAP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.62,0.0,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.25,0.76,0.0,9.65,0.76,0.0,0.0,0.0,0.0,0.0,0.0,2.29,4.06,5.59,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.62,0.0,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.25,0.76,0.0,9.65,0.76,0.0,0.0,0.0,0.0,0.0,0.0,2.29,4.06,5.59,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.76,0.0,0.51,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,1.27,1.52,3.81,13.72,3.05,0.0,0.0,0.0,7.37,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.78,2.79,0.0,0.0,0.0,0.0,0.51,0.25,1.27,4.32,0.0,0.0,0.51,0.0,0.0,0.0,0.25,1.02,0.0,0.0,4.06,0.0,0.0,0.51,0.76,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,7.62,0.0,0.0,0.0,1.52,2.29,0.0,0.0,0.0,0.0,9.65,1.52,0.0,1.27,0.0,15.24,0.0,1.27,0.0,8.13,5.08,0.0,0.51,0.0,7.87,0.0,0.0,0.51,0.0,0.0,9.65,7.62,5.33,1.02,0.51,0.25,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.76,0.0,0.51,0.0,0.0,0.0,3.05,7.11,0.0,0.0,0.0,0.0,0.76,0.0,7.11,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,1.27,1.52,3.81,13.72,3.05,0.0,0.0,0.0,7.37,0.25,15.24,0.0,0.0,0.0,0.0,0.0,1.78,2.79,0.0,0.0,0.0,0.0,0.51,0.25,1.27,4.32,0.0,0.0,0.51,0.0,0.0,0.0,0.25,1.02,0.25,0.0,4.06,0.0,0.0,0.51,13.21,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,7.62,0.0,1.52,0.0,1.52,4.57,0.0,0.0,0.0,0.0,9.65,1.52,0.0,2.03,0.0,15.24,0.0,1.27,0.0,8.13,5.08,0.0,0.51,0.0,7.87,0.0,0.0,0.51,0.0,0.0,9.65,7.62,5.33,8.13,0.51,4.57,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,8.64,0.0,0.0,7.11,3.3,0.0,0.0,0.0,0.76,1.02,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,2.54,0.0,0.51,0.0,0.0,0.25,0.0,0.0,15.24,0.0,0.0,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,0.0,0.0,1.27,2.03,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.54,0.0,0.0,0.0,13.21,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,8.13,0.0,4.57,0.0,0.0,0.0,0.0,9.91
41.91,43.69,21.08,32.77,49.53,35.56,33.27,11.43,18.29,25.91,41.91,26.16,24.89,34.29,33.02,41.4,60.96,23.11,32.51,11.18,41.91,14.73,32.26,32.0,42.16,28.19,14.22,42.42,46.48,58.93,43.69,32.51,19.05,33.78,20.57,10.41,30.73,35.31,25.4,23.37,14.99,16.0,35.31,26.67,24.64,40.39,14.99,12.7,20.32,14.73,46.48,37.85,39.12,29.46,17.02,34.04,33.53,32.0,22.35,30.99,28.45,31.75,31.24,36.83,28.7,33.27,30.48,47.75,26.67,43.18,52.07,26.92,47.24,32.26,33.53,32.26,33.27,28.19,39.62,36.07,35.31,25.65,34.54,19.05,29.21,18.29,49.78,37.59,21.84,42.16,36.83,35.05,35.56,34.04,34.29,44.2,32.0,46.48,23.88,27.18,41.91,29.21,42.93,51.56,28.19,45.97,13.46,31.75,36.07,41.66,42.67,16.51,39.12,43.69,29.72,46.99,41.91,18.03
41.91,43.69,21.08,32.77,49.53,35.56,33.27,11.43,18.29,25.91,41.91,26.16,24.89,34.29,33.02,41.4,60.96,23.11,32.51,11.18,41.91,14.73,32.26,32.0,42.16,28.19,14.22,42.42,46.48,58.93,43.69,32.51,19.3,33.78,20.57,10.41,30.73,35.31,26.16,23.37,14.99,16.0,35.31,26.67,24.64,40.39,14.99,12.7,20.32,14.73,46.48,37.85,39.12,29.72,17.02,34.04,33.53,32.0,22.35,30.99,28.45,31.75,31.24,36.83,28.96,33.27,30.48,47.75,26.92,43.18,52.07,27.18,47.24,32.26,33.53,32.26,33.27,28.19,39.62,36.07,35.31,25.91,34.8,19.05,29.21,18.29,49.78,37.59,21.84,42.16,37.08,35.05,35.56,34.04,34.29,44.2,32.0,46.48,23.88,27.18,41.91,29.46,42.93,51.56,28.19,45.97,13.46,31.75,36.07,41.66,42.67,16.51,39.12,43.69,29.72,46.99,41.91,18.03
5.33,4.06,0.0,1.27,6.35,0.0,2.29,0.25,2.29,3.05,0.76,1.27,0.25,3.56,0.25,0.51,2.03,0.51,0.25,0.0,2.03,0.25,0.51,6.86,0.25,0.25,0.0,6.6,0.51,2.54,1.52,5.84,5.08,5.08,2.03,1.52,4.57,7.37,2.54,1.02,4.32,1.02,6.1,0.51,4.83,0.25,5.08,2.54,0.76,1.52,2.03,6.86,1.52,2.54,0.0,1.27,3.56,2.54,1.78,0.0,1.78,5.33,0.51,0.0,8.13,10.92,0.25,1.78,3.05,6.86,6.1,6.6,0.76,2.54,2.79,4.83,3.05,3.81,2.79,0.0,0.25,5.33,1.78,0.51,0.25,3.56,4.06,3.05,1.52,2.03,0.51,1.78,4.83,0.25,5.84,7.11,3.81,0.51,0.0,3.56,3.56,6.35,3.81,5.08,3.05,12.7,5.33,2.79,3.56,1.78,0.25,0.25,0.0,2.03,3.81,2.29,9.14,0.76
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
0.0,0.0,1.78,0.0,0.25,0.51,0.0,14.22,22.86,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,5.84,0.0,1.02,0.0,1.78,0.0,0.0,0.0,0.0,3.3,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,4.57,0.76,0.0,0.0,0.51,0.76,0.0,7.11,0.0,0.0,0.0,0.76,0.0,0.76,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.0,0.0,10.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.25,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,21.08
1.78,12.45,5.59,6.6,10.16,1.27,20.07,14.22,32.51,4.57,2.03,0.0,13.97,4.32,0.25,3.3,8.64,10.92,0.0,2.29,12.19,1.78,0.25,17.27,0.25,8.13,4.32,3.05,6.1,7.62,1.27,0.0,0.0,17.27,2.03,8.13,3.3,10.67,0.0,2.29,5.33,21.84,7.11,0.76,3.3,1.52,9.91,4.32,6.86,48.26,11.43,6.35,2.29,0.0,8.89,3.3,12.7,24.89,16.76,0.25,3.3,8.64,0.0,11.68,0.0,2.03,0.25,7.11,0.0,13.46,3.05,0.0,0.25,2.54,2.03,1.78,2.54,7.87,5.84,0.0,1.02,2.29,0.25,3.05,0.0,8.64,12.19,0.25,3.3,1.78,0.25,2.79,1.27,0.0,10.16,11.94,0.0,7.87,2.54,11.18,10.41,0.0,1.52,2.29,4.32,16.26,4.06,0.0,0.0,7.11,2.54,1.52,0.0,16.26,4.06,6.6,1.78,23.37
1.78,12.45,5.59,20.07,10.16,1.27,20.07,10.41,32.51,4.57,7.11,0.0,13.97,4.32,0.25,3.3,19.81,10.92,0.51,15.24,12.19,7.87,0.25,17.27,0.51,15.24,4.57,3.05,6.1,7.62,1.27,6.6,26.16,17.27,2.03,23.62,3.3,10.67,4.32,20.32,5.33,21.84,0.51,0.76,24.38,4.32,9.91,4.32,6.86,48.26,11.43,6.35,2.79,0.0,8.89,11.94,12.7,24.89,16.76,0.25,20.83,13.21,2.54,6.1,3.3,2.03,0.25,13.46,0.0,13.46,3.05,5.84,6.6,2.54,2.03,1.78,10.92,16.76,5.84,1.02,0.51,26.92,2.29,5.84,0.0,8.64,12.19,2.29,23.11,3.05,6.1,2.79,1.52,0.0,10.16,11.94,48.26,7.87,2.54,11.18,10.41,17.02,0.25,2.29,7.87,16.26,4.06,0.76,12.45,7.11,2.54,2.79,22.61,16.26,23.11,6.6,1.78,23.37
0.0,0.0,3.81,20.07,1.27,0.25,0.25,10.41,0.0,1.78,9.65,33.78,0.51,14.73,28.96,5.59,19.81,5.59,35.81,15.24,9.14,7.87,31.75,5.84,10.41,15.49,4.57,0.51,17.02,2.79,6.86,15.24,26.16,0.51,1.78,23.62,13.46,0.25,20.32,20.32,0.0,1.27,0.51,6.86,33.53,4.57,0.0,0.25,0.51,2.03,8.64,5.33,4.32,16.26,0.0,12.19,0.76,0.25,0.0,35.81,20.83,39.62,36.58,0.0,9.91,3.3,19.05,13.46,41.66,1.27,0.25,6.35,14.73,6.86,7.11,2.29,10.92,26.92,0.0,29.97,29.46,27.18,3.3,6.35,36.58,0.0,0.0,19.3,23.11,6.1,7.11,24.38,12.45,34.29,18.54,0.25,50.04,0.0,0.0,1.78,0.76,21.34,0.25,0.51,7.87,0.0,0.51,16.76,54.1,30.48,20.32,3.3,22.61,0.0,23.11,0.51,0.76,1.27
0.0,0.0,0.0,9.4,1.27,0.0,0.0,0.25,0.0,0.0,9.65,33.78,0.0,14.73,28.96,5.59,3.05,5.59,35.81,3.56,9.14,4.57,31.75,0.0,10.41,12.45,0.0,0.0,17.02,2.79,6.86,15.24,14.73,0.51,1.52,0.0,13.46,0.25,20.32,3.81,0.0,0.0,0.0,6.86,33.53,4.57,0.0,0.0,0.0,0.25,8.64,3.81,4.32,16.26,0.0,10.67,0.76,0.25,0.0,35.81,4.57,39.62,36.58,0.0,9.91,3.3,19.05,1.27,41.66,0.0,0.0,6.35,14.73,6.86,7.11,2.29,1.78,26.92,0.0,29.97,29.46,21.34,3.3,6.35,36.58,0.0,0.0,19.3,11.18,6.1,7.11,24.38,12.45,34.29,18.54,0.0,34.8,0.0,0.0,0.25,0.0,21.34,0.0,0.0,0.76,0.0,0.0,16.76,54.1,30.48,20.32,3.3,12.45,0.0,8.38,0.0,0.51,1.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.0,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,1.52,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.76,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.62,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,0.0,0.76,0.0,0.0,0.0,0.0,0.0,2.29,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.12,2.03,0.0,0.76,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,22.86,0.0,0.0,0.0,25.4,0.0,25.15,0.0,78.23,0.0,0.0,7.87,0.0,0.0,4.57,2.54,22.1,0.0,53.85,0.0,0.0,0.0,44.45,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,3.3,0.0,0.25,2.79,36.83,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.76,1.52,0.0,0.0,0.0,0.0,0.0,0.0,21.34,0.0,0.25,10.41,0.0,32.77,0.0,113.79,0.0,0.0,0.0,0.0,0.0,53.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,44.45,0.51,17.53,0.0,0.0,65.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,20.32,0.0,0.0,0.0,0.0,0.0,15.49,0.0,10.41,0.0,0.0,0.0,0.0,15.75,0.0,0.51,79.76,0.0,0.0,14.48
29.97,0.0,0.25,26.16,11.43,8.89,0.0,25.4,0.0,25.15,11.43,78.23,0.0,4.83,7.87,16.26,5.59,4.57,61.21,22.1,3.05,53.85,31.24,0.0,8.64,44.45,0.25,21.59,9.4,20.57,10.16,0.0,17.53,4.57,13.21,3.3,0.0,0.0,47.5,36.83,9.14,0.0,15.49,22.1,2.03,8.13,6.35,9.14,1.52,0.0,16.76,4.32,11.68,19.56,0.0,21.34,7.37,0.25,11.43,13.72,32.77,0.0,113.79,8.38,6.35,23.62,16.76,29.97,53.34,0.0,20.32,26.67,24.89,17.27,13.46,16.0,6.1,2.54,4.32,29.21,13.97,5.59,22.35,44.45,39.62,17.53,0.0,3.3,65.79,13.21,33.78,10.67,2.03,31.75,0.0,0.0,0.76,9.14,20.32,0.0,1.52,14.48,4.83,17.78,15.49,0.0,16.76,0.0,0.0,7.37,10.41,66.29,22.1,0.51,79.76,1.52,13.97,14.48
29.97,0.0,0.0,26.16,11.43,8.89,0.0,2.79,0.0,1.78,11.43,3.05,1.27,4.83,2.29,16.26,5.59,0.25,61.21,3.3,3.05,0.0,31.24,0.0,8.64,13.21,0.0,21.59,9.4,20.57,10.16,0.0,17.53,4.57,13.21,0.0,0.0,0.0,47.5,19.05,9.14,0.0,15.49,22.1,2.03,8.13,6.35,9.14,0.0,0.0,16.76,4.32,11.68,19.56,0.25,0.0,7.37,0.0,0.76,13.72,1.78,0.0,1.78,8.38,6.35,23.62,16.76,29.97,5.08,0.0,20.32,26.67,24.89,17.27,13.46,16.0,6.1,2.54,4.32,29.21,13.97,5.59,22.35,0.25,39.62,1.27,0.0,3.3,0.0,0.0,33.78,10.67,2.03,31.75,0.0,0.0,0.76,9.14,11.94,0.0,1.52,14.48,4.83,17.78,2.29,0.0,16.76,0.0,0.0,7.37,10.41,66.29,22.1,0.0,0.25,1.52,13.97,0.0
59.94,35.31,102.11,8.13,37.08,64.01,55.37,10.67,0.25,9.14,29.46,9.65,1.27,41.66,16.0,32.0,32.26,33.53,21.59,7.87,63.75,5.84,21.08,50.04,46.48,5.84,2.29,60.2,52.58,27.43,22.61,20.07,38.1,71.37,35.81,21.08,13.72,57.91,37.85,20.83,36.58,0.0,83.31,29.21,8.13,32.77,18.8,52.07,38.86,0.0,40.64,46.23,10.67,6.6,0.25,6.35,35.81,123.95,47.75,28.19,25.4,29.21,3.3,70.87,8.64,48.51,31.5,30.23,10.41,51.82,65.53,13.72,34.29,51.56,38.86,49.28,36.07,12.19,50.8,17.27,28.96,8.64,9.14,7.37,33.53,29.46,97.03,33.53,6.86,31.75,23.11,36.58,19.56,27.43,19.3,50.55,9.14,45.97,96.52,36.58,38.61,16.51,92.46,51.05,9.65,95.25,12.95,17.02,10.16,36.32,33.02,3.81,13.21,249.17,5.08,75.95,48.01,10.41
59.94,43.18,102.11,8.13,37.85,64.01,55.37,10.67,0.25,9.14,29.46,9.65,0.0,41.66,16.0,32.0,32.51,33.53,21.59,7.87,63.75,5.84,21.08,50.04,46.48,5.84,3.56,60.2,52.58,30.73,27.94,20.07,38.1,71.37,35.81,21.08,13.72,77.47,37.85,20.83,36.58,0.0,83.31,29.21,13.97,32.77,18.8,52.07,38.86,0.0,40.89,46.48,22.61,6.6,0.0,6.35,36.07,124.46,47.75,28.19,25.4,29.21,3.3,70.87,8.64,48.51,31.5,30.73,51.31,70.36,65.53,13.72,34.29,51.56,38.86,49.28,39.62,12.19,60.2,17.27,28.96,10.67,9.14,7.37,33.53,29.46,97.03,33.53,6.86,31.75,33.27,36.58,19.56,27.43,25.15,50.55,9.14,46.23,96.52,68.83,53.85,16.51,92.46,51.05,9.65,95.25,12.95,17.02,10.16,36.32,33.02,3.81,14.73,250.95,5.08,75.95,48.01,10.41
27.94,43.18,8.64,6.1,26.67,2.03,45.47,0.0,1.52,1.27,16.0,25.15,0.25,17.02,4.32,25.65,20.83,1.27,16.0,9.4,41.4,0.25,2.03,34.29,14.48,12.95,3.56,3.56,13.46,30.73,110.24,2.29,68.33,57.66,0.0,0.25,11.94,77.47,12.19,1.27,0.25,0.25,32.0,0.25,13.97,12.7,0.0,0.51,0.51,0.25,36.83,24.38,73.15,66.04,0.25,0.51,29.21,76.2,1.52,1.52,2.79,20.57,45.72,26.16,95.0,1.52,9.91,27.94,51.31,70.36,4.32,14.73,6.6,2.54,0.76,2.54,39.62,11.43,60.2,6.1,7.37,10.67,195.58,10.67,7.37,0.0,39.88,1.78,0.25,13.46,33.27,2.79,4.32,2.54,25.15,44.45,24.13,13.97,24.38,68.83,53.85,36.32,40.64,17.27,3.3,33.02,0.25,1.52,50.55,11.43,4.83,0.76,14.73,76.45,1.52,43.69,9.14,0.51
